4284730923;4291013318;6;0;2023-12-07 11:16:21.547042;36;;158;4284583592.00
4285020632;4284588050;8;0;2023-12-07 11:16:21.547042;36;;159;4285979607.00
4285984353;4286005861;10;0;2023-12-07 11:16:21.547042;36;;159;4286001119.00
4286270034;4286051174;12;0;2023-12-07 11:16:21.547748;36;;160;4286046416.00
4286102395;4286047190;14;0;2023-12-07 11:16:21.547748;36;;160;4286265246.00
4294899674;10874651;0;0;2023-12-07 11:16:21.565748;37;;161;4286042441.00
4282942097;4292234611;2;0;2023-12-07 11:16:21.565748;37;;161;4286097642.00
4294034776;4288785836;4;0;2023-12-07 11:16:21.565748;37;;162;10795323.00
4284731796;4291013603;6;0;2023-12-07 11:16:21.565748;37;;162;4294828892.00
4285020856;4284588274;8;0;2023-12-07 11:16:21.565748;37;;163;4292157871.00
4285984591;4286006098;10;0;2023-12-07 11:16:21.565748;37;;163;4292157871.00
4286270274;4286051411;12;0;2023-12-07 11:16:21.565748;37;;164;4293970546.00
4286102633;4286047428;14;0;2023-12-07 11:16:21.565748;37;;164;4288741938.00
4294903210;10878617;0;0;2023-12-07 11:16:21.565748;37;;165;4284714399.00
4282946164;4292238449;2;0;2023-12-07 11:16:21.580446;38;;165;4291007913.00
4294037990;4288788033;4;0;2023-12-07 11:16:21.580446;38;;166;4285016310.00
4284732668;4291013890;6;0;2023-12-07 11:16:21.580446;38;;166;4284583816.00
4285021082;4284588497;8;0;2023-12-07 11:16:21.580446;38;;167;4286001356.00
